id,dinder_score
1891,43.21946755
1892,73.74676744
1893,66.35511634
1894,63.3745496
1895,65.57988221
1896,53.84146081
1897,57.50568211
1898,62.26524992
1899,54.45280117
1900,59.30267896
1901,53.41734343
1902,59.16394285
1903,63.57323522
1904,45.44912863
1905,44.61519635
1906,55.61434786
1907,63.63436926
1908,45.00110496
1909,53.81853554
1910,56.8179242
1911,72.78507571
1912,47.97506261
1913,44.75768349
1914,54.89220206
1978,42.24751898
1915,44.88082022
1916,67.54570231
1917,42.80626913
1918,45.82314028
1919,45.23854605
1920,51.5500886
1921,0
1922,53.34590092
1923,0
1924,62.35083696
1925,96.23985281
1926,56.27535963
1927,65.71320896
1928,36.39011412
1929,0
1930,55.01944517
1931,47.66696869
1932,0
1933,0
1934,54.62971569
1935,35.54187937
1936,65.50728554
1937,61.14315728
1938,0
1939,82.58122189
1940,36.78178138
1941,0
1942,0
1943,51.04191193
1944,33.95433219
1979,0
1945,45.92219758
1946,0
1947,0
1948,63.51974294
1949,0
1950,0
1951,33.09845569
1952,0
1953,41.75462581
1954,0
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,45.53657448
1968,0
1969,0
1970,0
1971,0
1972,0
1973,68.93843334
1974,74.20527271
1975,0
1976,48.53500033
1980,0
1981,0
1982,0
1983,0
1984,0
1985,0
1986,0
1987,56.99368456
1988,58.36920038
1989,0
1990,45.280029
1991,50.93874824
1992,0
1993,0
1994,0
1995,0
1996,0
1997,0
1998,0
1999,0
2000,0
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,42.48531544
2062,0
2063,0
2064,50.88525596
2065,0
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,59.02639127
2077,0
2078,66.50453451
2079,0
2080,0
2081,0
2082,0
2083,0
2084,0
2085,43.73639458
2086,0
2087,0
2088,0
2089,0
2090,0
2091,44.05789498
2092,0
2093,53.90641572
2094,0
2095,0
2096,0
2097,67.59919459
2098,0
2099,46.85607405
2100,0
2101,0
2102,0
2103,53.63628759
2104,48.99663398
2105,0
2106,0
2107,50.61397367
2108,53.42996022
2109,48.18355251
2242,0
2110,57.88063835
2111,0
2112,43.74501737
2113,60.48624885
2114,49.25374136
2115,73.51966519
2116,69.13518725
2117,88.47683552
2118,80.32748745
2119,71.30355637
2120,64.79619842
2121,68.94414339
2122,80.12116008
2123,58.10173897
2124,60.12680392
2125,49.11368404
2126,62.21418745
2127,60.73814429
2128,94.06462252
2228,0
2129,60.05038638
2130,58.85827267
2131,45.60124389
2132,50.10961787
2133,48.66914714
2134,51.80281321
2135,41.96859494
2136,44.67362419
2137,48.90658824
2138,39.15836704
2139,48.2717759
2140,59.04931653
2141,0
2142,0
2143,0
2144,64.54492258
2145,0
2146,0
2147,0
2148,0
2149,0
2150,0
2151,0
2152,0
2153,0
2154,0
2155,50.85468894
2156,0
2157,0
2158,0
2159,0
2160,0
2161,48.38640222
2162,0
2163,0
2164,39.99702227
2165,0
2166,0
2167,60.02746111
2168,70.58523144
2169,92.82929766
2170,90.65300736
2171,97.24092265
2172,69.0434862
2173,69.31094761
2174,70.07512306
2175,73.86354414
2176,51.74453724
2177,73.26748729
2178,88.51122342
2179,60.72286078
2180,60.07331164
2181,80.96175308
2182,51.46657601
2183,45.04807016
2184,51.50423808
2185,42.22841459
2186,0
2187,50.22042331
2188,80.56438184
2189,0
2190,40.02952706
2191,39.97603478
2192,0
2193,0
2194,73.65339589
2195,0
2196,0
2197,0
2198,0
2199,0
2200,0
2201,0
2202,0
2203,0
2204,0
2205,0
2206,0
2207,0
2208,0
2209,50.41910893
2210,52.14669217
2211,92.83090741
2212,73.42221156
2213,73.88453771
2214,68.18149568
2215,64.87997525
2216,75.94974313
2217,65.18182455
2218,55.09968359
2219,73.46042033
2220,64.99460157
2221,0
2222,64.9563928
2223,54.87425183
2224,65.18182455
2225,91.31956821
2226,0
2227,0
2229,0
2230,0
2231,0
2232,0
2233,0
2234,0
2235,0
2236,65.1397949
2237,0
2238,0
2239,0
2240,0
2241,55.09968359
2243,0
2244,0
2245,0
2246,0
2247,0
2248,43.97267241
2249,0
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,0
2257,64.9716763
2258,80.00677978
2259,53.51737266
2260,49.18933316
2261,56.46515822
2262,77.90529728
2263,58.42320292
2264,56.92490877
2265,52.24710105
2266,34.02886056
2267,75.63104613
2268,41.53515316
2269,51.15656862
2270,41.00578246
2271,41.28523499
2272,66.11265465
2273,55.31249856
2274,55.74162134
2275,42.3528209
2276,64.25570829
2277,52.92062938
2278,62.42572676
2279,58.26861229
2280,59.99182794
2281,59.10920529
2282,40.45766577
2283,39.9991605
2284,48.075757
2285,71.77787363
2286,39.10733494
2287,53.22629957
2288,46.93067835
2289,60.76001562
2290,69.46855424
2291,47.13700572
2292,38.68268908
2293,55.97608592
2294,49.44363107
2295,45.29715613
2296,47.27455731
2297,57.4108466
2298,60.07781894
2299,47.41568071
2300,49.6728837
2301,64.24159413
2302,55.86145961
2303,57.32867648
2304,60.05678285
2305,48.7613949
2306,49.00805106
2307,52.89006237
2308,38.74598565
2309,48.35159822
2310,39.2830953
2311,60.32042338
2312,41.10435684
2313,51.00373353
2314,47.4032826
2315,47.66428679
2316,61.16294808
2317,52.74104815
2318,47.92292191
2319,44.76475727
2320,45.37131395
2574,44.83683761
2321,57.43377187
2322,47.28865628
2323,59.41847767
2324,66.57997102
2325,56.87017121
2326,52.60731745
2327,57.30575122
2328,50.57579527
2329,45.17307481
2330,50.53668443
2331,62.05703337
2332,84.27852057
2333,50.67395355
2334,57.69165982
2335,0
2336,86.19660096
2337,49.69580897
2338,51.28603197
2339,61.75325236
2340,34.21502962
2341,79.83228293
2342,57.85595754
2343,60.97954598
2344,56.91777727
2345,48.5304414
2346,45.89813942
2347,49.38249703
2348,37.21415707
2349,50.38356687
2575,38.07767534
2350,75.09612331
2351,33.48142118
2352,54.90776803
2353,68.8942533
2354,47.19695523
2355,81.29059454
2356,42.69711596
2357,47.87707138
2358,57.81774877
2359,47.21223874
2360,33.05758931
2361,48.11396577
2362,47.9076384
2363,65.91513838
2364,37.37046983
2365,52.24815498
2366,39.81290033
2367,41.98669399
2368,0
2369,41.44059404
2370,42.56338526
2371,87.14417853
2372,35.93853077
2373,54.66345968
2374,38.79578158
2375,48.43542973
2376,49.1685279
2377,86.64746448
2378,50.45998442
2379,37.53858843
2380,32.05486415
2381,48.47312824
2382,46.3440765
2383,39.11673527
2384,38.14359003
2385,52.17937919
2386,48.30619417
3083,0
2387,49.26787071
2388,37.47452344
2389,48.46548648
2390,47.64017699
2391,64.44126079
2392,45.49584174
2393,51.46920628
2394,47.74449484
2395,47.77008682
2396,47.26573102
2397,52.89770412
2398,51.6903069
2399,53.52432799
2400,0
2401,52.73077005
2402,58.11702248
2403,40.05491251
2404,51.37699497
2405,48.36614367
2406,49.5888244
2407,97.59244336
2408,40.15372683
2409,36.23021436
2410,51.53101459
2411,78.64654747
2412,32.06798209
2413,37.05422694
2442,47.37271558
2414,38.36937714
2415,37.50509045
2416,47.79419662
2417,57.78106774
2418,55.90906567
2419,55.09088768
2420,56.44347823
2421,35.45710023
2422,37.96958217
2423,48.61832157
2424,40.71408066
2425,47.65928138
2426,47.93056367
2427,32.44624894
2428,39.11695396
2429,75.58959963
2430,51.54511357
2431,57.39105579
2432,47.45677488
2433,35.75866404
2434,50.84207215
2435,47.85414612
2436,0
2437,59.02375492
2438,47.7395198
2439,37.85606446
2440,34.40607348
2441,38.87895096
2443,38.12407257
2444,0
2445,55.12909645
2446,75.98848039
2447,28.92938654
2448,36.27762604
2449,28.35847823
2450,43.3963365
2451,62.2022267
2452,47.63253524
2453,48.67945561
2454,43.51749597
2455,49.06918509
2456,48.44256122
2457,82.71960264
2458,47.31158155
2459,48.00698121
2460,40.98973053
2461,38.97994908
2462,37.08479395
2463,58.91627225
2464,29.1892062
2465,59.17033933
2466,47.60960997
2467,48.35086017
2468,47.34214856
2469,38.44830043
2470,37.49690199
2471,47.83122086
3157,0
2472,59.72994295
2473,78.42620009
2474,56.71544694
2475,43.66357923
2476,49.90213634
2477,36.83338448
2478,57.34971257
2479,34.30918174
2480,46.85040956
2481,48.08339876
2482,50.16959775
2483,51.28529391
2484,32.14057876
2485,83.07112335
2486,32.34690613
2487,49.81926157
2488,49.94034511
2489,47.62489348
2490,38.08531709
2606,38.19994341
2491,40.81750555
2492,47.42238699
2493,35.18199707
2494,42.67036982
2495,46.60905039
2496,36.12957463
2497,35.63120528
2498,32.80070061
3195,0
2499,38.79654697
2500,48.43491947
2501,0
2502,33.57557331
2503,28.42934366
2504,84.81344339
2505,57.40509403
2506,63.61595129
2507,38.13880937
2508,39.47666313
2509,85.12675533
2510,47.77772857
2511,42.47932596
2512,48.73294789
2513,54.57783619
2514,51.05604127
2515,50.76183372
2516,41.20315295
2517,42.12780525
2518,37.83912867
2519,55.99379924
2520,34.59358197
2521,66.91503888
2522,72.70408405
2523,40.17915784
2524,43.72069496
2525,33.25461962
3196,0
2526,35.54714598
2527,78.07467938
2528,67.4740563
2529,35.35610212
2530,42.86141368
2531,43.29317282
2532,39.06999483
2533,93.72953644
2534,38.23815218
2535,65.44899135
2536,59.65752244
2537,37.22095143
2538,40.85163224
2539,40.44551065
2540,42.83084667
2541,41.91383612
2542,38.62364468
2543,37.15302304
2544,49.06154334
2545,42.29592385
2546,0
2547,54.57575567
2548,86.3055719
2549,35.30426514
2550,39.80471186
2551,38.05475007
2552,38.32221148
2553,90.99562282
2554,0
2555,37.87134796
2556,37.38227567
2557,68.3834251
2558,60.71874528
2559,82.60497633
2560,61.34823937
2561,40.2861424
2562,40.86691575
2563,45.55895304
2564,49.3641307
2565,39.39205712
2566,38.24579394
2567,39.97283046
2568,37.44873099
2569,49.14942352
2570,37.08424725
2571,38.84185079
2572,59.7375847
2573,41.97497016
2576,41.48207699
2577,40.10274029
2578,42.69711596
2579,37.14538128
2580,37.44340971
2581,0
2582,41.82977682
2583,52.69137675
3233,0
2584,33.88767338
2585,37.43576796
2586,34.62486882
2587,25.07252377
2588,53.12695676
2589,53.13459851
2590,60.31373229
2591,38.23051043
2592,38.03946656
2593,33.07741352
2594,37.45704095
2595,41.34834628
2596,59.34852949
2597,53.41420897
2598,0
2599,56.36060346
2600,25.6116532
2601,37.46760151
2602,40.5727082
2603,27.57224617
2604,37.94776551
2605,0
2607,47.70131103
2608,38.1846599
2609,56.54732834
2610,37.70594164
2611,29.39026696
2612,57.29604412
2613,39.46736606
2614,56.81820667
2615,90.93448878
2616,97.99745635
2617,96.19400228
2618,91.14081615
2619,85.14203883
2620,57.46034185
2621,91.01090633
2622,97.86754653
2623,85.74008206
2624,87.82429468
2625,90.98033931
2626,82.85715423
2627,90.40720772
2628,61.64038158
2629,94.78027769
2630,91.07204036
2631,90.74172279
2839,60.23829578
2632,91.03383159
2633,81.76438332
2634,89.75001683
2635,90.3404183
2636,61.13602578
2637,87.90555059
2638,91.0091842
2639,85.53941007
2640,90.4244776
2641,85.59488872
2642,85.63111113
2643,94.51281628
2644,76.5040528
2645,60.70044577
2646,90.67466913
2647,91.50196499
2648,90.59825158
2649,89.46727191
2650,89.97926946
2651,90.39192421
2652,90.47598351
2653,91.11223551
2654,88.31535334
2655,59.57710785
2656,87.70202661
2657,89.78257021
2658,82.99470581
2659,47.48785216
2660,58.10989098
2661,61.30414438
2662,60.23429875
2663,85.03505427
2664,96.41561316
2665,87.33522239
2666,91.28035411
2667,87.80136942
2668,91.69300885
2669,89.85700139
2670,89.55133121
2671,92.29670746
2672,60.59346121
2673,86.31886903
2674,89.69851091
2675,85.19553112
2676,90.62709647
2677,89.7041663
2678,83.32330125
2679,97.18264061
2680,85.45535077
2681,87.57211678
2682,89.53039231
2683,71.18055328
2684,88.28279995
2685,58.03347344
2686,74.81802844
2790,50.0931802
2687,59.95155383
2688,93.0303159
2689,85.6693199
2690,51.83623829
2691,70.51472137
2692,90.35091204
2693,84.92806971
2694,74.30603089
2695,67.42703643
2696,87.53390801
2697,92.67879519
2698,86.68268762
2699,42.27640336
2700,89.43670489
2701,87.45749046
2702,83.39207704
2703,85.7533792
2704,56.2070941
2705,60.4100591
2706,85.01678513
2707,48.92450202
2708,70.15655817
2709,91.44847271
2710,87.4774301
3049,30.96258529
2711,76.0054921
2712,51.6678919
2713,85.93379568
2714,82.48270825
2715,82.78073668
2716,74.68711935
2717,58.01818993
2718,58.15574151
2719,70.85860033
2720,87.26346097
2721,60.39477559
2722,81.62982345
2723,82.10062053
2724,83.5211577
2725,77.49122717
2726,51.23253968
2727,52.73796533
2728,58.44612818
2729,79.5342545
2730,71.16653327
2731,51.33929645
2732,56.19945234
2733,82.51991777
2734,63.38858784
2735,55.60163995
2736,78.76017453
3082,0
2737,49.76323317
2738,74.79103628
2739,88.12232311
2740,60.41770085
2741,43.98051462
2742,67.73270661
2743,86.73617991
2744,85.99027359
2745,86.67165325
2746,56.36757095
2747,86.06669113
2748,68.45867329
2749,84.31672934
2750,47.9007347
2751,37.89003625
2752,57.59209833
2753,83.70438972
2754,71.67692108
2755,52.16460594
2756,97.60008512
2757,62.2535686
2758,55.39127302
2759,88.13887012
2760,53.61497512
2761,51.46988055
2762,55.77915584
2763,55.7027383
2764,71.75343885
2765,71.31021709
2766,68.96302909
2767,60.72736808
2768,46.85381433
2769,70.40182933
2770,86.9302094
2771,69.52968828
2772,49.06228139
2773,67.75066899
2774,62.8747011
2775,42.31461213
2776,59.08628003
2777,57.93237509
2778,59.31553266
2779,67.78237802
2780,41.0669165
2781,80.15323662
2782,68.61150839
2783,69.45614095
2784,60.66623404
2785,53.65474808
2786,51.79780173
2787,51.37773302
2788,50.36856583
2789,57.17584139
2791,52.87928616
2792,61.73185484
2793,65.17271884
2794,51.36171146
2795,59.63648635
2796,68.48159856
2797,50.13138897
2798,56.68447596
2799,48.97058034
2800,63.99610732
2801,57.98586737
2802,66.6057665
2803,57.80057608
2804,82.61261808
2805,55.38942636
2806,63.58538428
2807,59.17798108
2808,86.36173393
2809,58.21512001
2810,40.06029454
2811,51.59911611
2812,82.45114197
2813,46.38228527
2814,72.08301533
2815,58.37559685
2816,43.24916591
3277,0
2817,70.78176668
2818,62.63016496
2819,43.57594811
2820,48.33557666
2821,56.94047474
2822,84.62705565
2823,54.17438739
2824,49.74165949
2825,51.06486756
2826,80.57891211
2827,69.19443211
2828,55.84388296
2829,41.02029754
2830,47.93130172
2831,59.53102953
2832,47.96186874
2833,63.7993534
2834,47.04530467
2835,51.48516406
2836,59.43397986
2837,47.47070681
2838,62.08337555
2840,62.08309309
2841,58.93344493
2842,61.59852809
2843,48.42037401
2844,65.01439238
2845,45.09258733
2846,58.76343716
2847,49.08828948
2848,59.95132603
2849,38.10878906
2850,51.02165338
2851,51.07514566
2852,48.30500964
2853,68.53509084
2854,41.22607821
2855,49.4207058
2856,42.8976452
2857,49.40542229
2858,57.61161275
2859,58.81270461
2860,57.93048591
2861,47.25808926
2862,44.78289885
2863,49.02333457
2864,64.69532786
2865,43.04613093
2866,54.99918662
2951,40.92804978
2867,45.66755039
2868,44.6628905
2869,56.99396702
2870,50.61281951
2871,83.39506875
2872,49.4823501
2873,43.18421099
2874,57.91709158
2875,47.15874646
2876,49.89449458
2877,24.98379013
2878,64.44697084
2879,60.38713384
2880,41.64615603
2881,56.2295091
2882,78.95985941
2883,46.81602166
2884,57.16055788
2885,61.08841972
2886,59.65960296
2887,59.43397986
2888,81.635737
2889,60.92794287
2890,50.40649214
2891,67.5820219
2892,68.07011316
2893,45.5014212
2894,51.07514566
2895,40.80918648
2896,67.88057881
2897,72.95319431
2898,26.8172068
2899,52.25961762
2900,72.42591325
2901,50.597536
2902,49.22413412
2903,42.85179467
2904,40.8745575
2905,51.4660293
2906,40.89038772
2907,49.20673667
2908,48.6641721
2909,59.63773163
2910,52.98176342
2911,37.06896374
2912,38.30060135
2913,38.02549819
2914,45.5014212
2915,61.42641246
2916,59.50657653
2917,32.48731578
2918,37.39755918
2919,95.98767491
2920,53.02025466
2921,49.97973842
2922,51.17881961
2923,50.87263917
2924,53.31035887
2925,56.29064314
2926,36.64443025
2927,43.18421099
2928,40.61814262
2929,54.12156938
2930,61.01375771
2931,72.84238887
2932,48.62596333
2933,51.75144094
2934,50.54404372
2935,83.60604617
2936,38.00779094
2937,51.3540697
2938,38.52853886
2939,61.6978709
2940,43.23640636
2941,69.40625086
2942,42.04941044
2943,62.65650714
2944,51.34642795
2945,39.35793043
2946,74.58777655
2947,55.53028856
2948,50.43323828
2949,49.52769037
2950,38.89942516
3111,0
2952,51.04913758
2953,51.81639585
2954,55.06083092
2955,57.72415854
2956,54.02104204
2957,55.1367382
2958,57.14546572
2959,41.05031786
2960,44.31223845
2961,50.06261318
2962,40.22500836
2963,69.60610582
2964,37.06132198
2965,43.42690352
2966,51.17066759
2967,32.10453556
2968,38.1247924
2969,50.50583495
2970,66.98174022
2971,37.8828106
2972,37.63445357
2973,44.5731667
2974,45.89901112
2975,43.78877826
2976,43.75126198
2977,46.81602166
2978,40.50775328
2979,45.56659479
2980,0
2981,46.76307609
2982,83.69010547
2983,0
2984,76.66633378
2985,39.63659326
2986,41.98261191
2987,39.60602625
2988,40.54325585
2989,42.54810175
2990,54.50247258
2991,52.40863183
2992,56.84113193
2993,39.8658459
2994,41.92911963
2995,48.81700719
2996,0
2997,0
2998,58.19395028
2999,41.35598804
3000,0
3001,40.29378416
3002,40.54596206
3003,35.93687546
3004,61.90990833
3005,57.49832282
3006,45.49836571
3007,41.55085278
3008,31.46882419
3009,54.76993398
3010,68.86201579
3011,0
3012,36.47944004
3013,0
3014,0
3015,42.4569474
3016,38.44956697
3017,0
3018,80.32009172
3019,39.65187677
3020,30.92625962
3021,53.07420253
3022,30.25363336
3023,32.72207194
3024,0
3025,45.05261998
3026,33.21114423
3027,52.18702095
3028,48.75661121
3029,37.99250744
3030,0
3031,60.34869727
3032,0
3033,0
3034,81.78730859
3035,52.73009578
3036,0
3037,0
3038,26.39663695
3039,0
3040,35.6011303
3041,87.23786595
3042,30.34930715
3113,0
3043,36.82187325
3044,0
3045,33.27992002
3046,0
3047,0
3048,0
3050,43.25878492
3051,49.22320472
3052,0
3053,37.78091345
3054,50.78093811
3055,52.51561639
3056,0
3057,27.26015521
3058,39.87348766
3059,0
3060,0
3061,28.35674699
3062,86.92256764
3063,0
3064,0
3065,63.98617243
3066,0
3067,0
3068,0
3069,0
3070,58.11959808
3071,0
3072,0
3073,0
3074,33.02010037
3075,0
3112,0
3076,72.12886586
3077,0
3078,0
3079,0
3080,41.9915202
3081,67.47310564
3278,0
3084,55.04503715
3085,0
3086,39.54107133
3087,0
3088,0
3089,0
3090,0
3091,0
3092,0
3093,0
3094,0
3095,96.72413533
3096,0
3097,0
3098,0
3099,0
3100,0
3101,0
3102,0
3103,0
3104,0
3105,0
3106,0
3107,66.47945887
3108,0
3109,0
3110,0
3429,0
3114,0
3115,0
3116,0
3117,0
3118,0
3119,0
3120,0
3121,0
3122,0
3279,0
3123,0
3124,0
3125,0
3126,0
3127,95.96474964
3128,0
3129,0
3130,0
3131,53.22680983
3132,0
3133,0
3134,0
3135,0
3136,0
3137,0
3138,0
3139,0
3140,0
3141,0
3142,0
3143,0
3144,0
3145,0
3146,0
3147,0
3148,0
3149,0
3150,37.78091345
3151,0
3152,44.66827253
3153,0
3154,58.77872067
3155,0
3156,63.3366233
3158,0
3159,0
3160,0
3161,0
3162,0
3163,0
3164,0
3165,0
3166,0
3167,27.79125715
3168,0
3169,60.48665281
3170,48.90870825
3171,0
3172,0
3173,0
3174,0
3175,49.6232123
3176,0
3177,44.38597409
3178,0
3179,0
3180,51.76672445
3181,0
3182,0
3183,58.80353511
3184,0
3185,89.69652454
3186,0
3187,0
3188,48.94556544
3189,0
3190,0
3191,0
3192,0
3193,0
3194,0
3197,0
3198,0
3199,55.84388296
3200,57.15467166
3201,0
3202,0
3203,0
3204,0
3205,47.1854926
3206,0
3207,46.43351783
3208,0
3209,0
3210,42.14435529
3211,0
3212,39.03726224
3213,51.71111216
3214,0
3215,0
3216,57.44141362
3217,0
3218,57.04004535
3219,38.73464755
3220,0
3221,45.33101554
3222,0
3223,0
3224,0
3225,0
3226,0
3227,0
3228,0
3229,48.89342474
3230,0
3231,0
3232,56.68447596
3234,39.16280448
3235,0
3236,0
3237,42.47508897
3238,0
3239,0
3240,0
3241,0
3242,0
3243,0
3244,0
3245,0
3246,0
3247,0
3248,0
3249,0
3250,0
3251,0
3252,0
3253,0
3254,0
3255,0
3256,0
3257,0
3258,0
3259,0
3260,0
3261,0
3262,0
3263,0
3264,0
3265,0
3266,0
3267,0
3268,0
3269,0
3270,0
3271,0
3272,49.20406996
3273,0
3274,0
3275,0
3276,0
3280,0
3281,0
3282,0
3283,0
3284,0
3285,0
3286,0
3287,0
3288,0
3289,0
3290,0
3291,0
3292,0
3293,0
3294,0
3295,0
3296,0
3297,0
3298,0
3299,0
3300,0
3301,0
3302,0
3303,0
3304,0
3305,0
3306,0
3307,0
3308,0
3309,0
3310,0
3311,0
3312,0
3313,0
3314,58.20159204
3315,0
3316,0
3317,0
3318,0
3319,0
3320,0
3321,0
3322,0
3324,0
3325,57.94177238
3326,0
3327,0
3328,0
3329,0
3330,0
3331,0
3332,0
3333,0
3334,0
3335,0
3336,0
3337,0
3338,0
3339,0
3340,0
3341,0
3342,0
3343,49.6232123
3344,0
3345,46.81602166
3346,0
3430,0
3347,0
3348,0
3349,0
3350,0
3351,0
3352,0
3353,0
3354,0
3355,0
3356,0
3357,0
3358,0
3359,0
3360,56.5057968
3361,0
3362,0
3363,0
3364,0
3365,0
3366,0
3367,0
3368,0
3369,0
3370,0
3371,0
3372,0
3373,0
3374,0
3375,0
3376,0
3377,0
3378,0
3379,0
3380,0
3381,0
3382,0
3383,0
3384,0
3385,0
3386,0
3387,0
3388,0
3389,0
3390,0
3391,0
3392,0
3393,48.06165803
3394,0
3395,0
3396,0
3397,0
3398,0
3399,53.89231674
3400,0
3401,0
3402,0
3403,0
3404,0
3405,0
3406,0
3407,0
3408,0
3409,0
3410,0
3411,0
3412,0
3413,0
3414,0
3415,0
3416,0
3417,0
3418,0
3419,0
3420,0
3421,0
3422,58.92599453
3423,0
3424,52.1003253
3425,0
3426,0
3427,60.44011586
3428,0
3431,35.5440176
3432,51.02665879
3433,0
3434,0
3435,0
3436,81.65739876
3437,52.53854166
3438,0
3439,39.54107133
3440,0
3441,0
3442,0
3443,37.03839672
3479,0
3444,39.07165014
3445,55.47348566
3446,53.7077301
3447,50.52140092
3448,60.44011586
3449,0
3450,55.70633138
3451,0
3452,0
3453,0
3454,69.04159702
3455,0
3456,35.07883338
3457,0
3458,0
3459,52.256307
3460,39.92697994
3461,0
3462,0
3463,0
3464,41.17390106
3465,0
3466,51.04126803
3467,0
3468,0
3469,0
3470,59.57014037
3471,0
3472,0
3473,0
3474,0
3475,0
3476,0
3477,0
3478,0
3482,0
3483,0
3484,59.96632708
3485,66.14114722
3486,0
3487,47.1854926
3488,54.07504458
3489,89.12721383
3490,70.58449642
3491,39.54107133
3492,0
3493,0
3494,0
3495,55.27046891
3496,67.44231994
3497,49.6232123
3498,0
3499,0
3500,0
3501,0
3502,0
3503,0
3504,0
3505,0
3506,0
3507,0
3508,0
3509,0
3510,0
3511,0
3512,50.55168547
3513,0
3514,0
3515,0
3516,45.61585009
3517,57.26372157
3518,40.96625856
3519,46.81602166
3520,0
3521,61.31178614
3522,33.63512493
3523,57.88041055
3524,40.35109731
3525,81.45871314
3526,63.3986594
3527,46.76307609
3528,0
3529,78.91527238
3530,88.83300628
3531,46.46634457
3532,51.15612214
3533,44.74870837
3534,56.2295091
3535,0
3536,0
3537,79.93926749
3538,56.53412535
3539,37.8828106
3540,27.57679599
3541,67.80647263
3542,0
3543,26.41192046
3544,0
3570,70.49138
3545,48.51380631
3546,0
3547,94.7115019
3548,49.55825738
3549,91.01854808
3550,95.68200473
3551,96.55316474
3552,99.3310549
3553,94.94839629
3554,98.52102892
3555,97.79877073
3556,93.90911767
3557,97.08044581
3558,61.55632228
3559,86.11254166
3987,0
3560,96.26563006
3561,86.63982273
3562,89.42906314
3563,88.71837996
3564,90.65174386
3565,90.0404035
3566,58.72123135
3567,91.00326457
3568,84.89112444
3569,87.0142687
3571,88.9476326
3572,75.91744184
3573,60.76157981
3574,83.52962863
3575,81.43478862
3576,90.01747824
3577,56.61974885
3578,89.4519884
3579,84.53196197
3580,59.20090634
3581,84.95099497
3582,87.4345652
3583,71.80693113
3584,87.11361151
3585,63.90077674
3586,81.18360998
3587,60.01268786
3588,51.05677933
3589,88.22632204
3590,61.00611595
3591,58.8969917
3592,58.99457897
3593,87.65319045
3594,86.18131745
3595,83.34622652
3596,85.96097007
3597,87.15481198
3598,71.12564563
3599,58.23980081
3600,61.141912
3601,72.60050426
3602,92.17974852
3603,51.64519443
3604,69.63285196
3605,65.32195174
3606,60.24935446
3607,79.45557419
3608,59.82905796
3609,64.32663447
3610,53.8532059
3611,52.92900919
3612,71.4248434
3613,64.95533887
3614,70.87750729
3615,48.39744875
3616,80.29716645
3617,56.43634674
3618,81.24600752
3619,64.95667526
3620,69.31858936
3621,90.15629332
3836,0
3622,64.6724026
3623,48.55583596
3624,84.87584093
3625,54.67110144
3626,59.53733489
3627,73.20253237
3628,57.19131625
3629,69.59729472
3630,80.95734905
3631,58.93469021
3632,67.70235828
3633,66.02859535
3634,65.4381058
3635,89.39551049
3636,51.21651812
3637,52.2718183
3638,44.25561778
3639,58.38342995
3640,60.43887058
3641,72.48802832
3642,62.44865203
3643,65.68130555
3644,60.26311023
3645,65.98697573
3646,37.97477286
3647,58.04178946
3675,59.82113374
3648,61.80034817
3649,72.63322166
3650,59.3766667
3651,70.83740934
3652,63.68904607
3653,66.64397527
3654,60.33188602
3655,59.34734496
3656,56.19922455
3657,51.7743662
3658,56.0234642
3659,75.18556768
3660,48.44044121
3661,59.69937593
3662,72.26066486
3663,51.91310232
3664,57.51207859
3665,62.56452362
3666,62.9389696
3667,38.78479884
3668,50.11610547
3669,53.92670464
3670,46.30074994
3671,57.42954703
3672,74.08515502
3673,56.35296171
3674,39.84700272
3834,0
3676,45.19692947
3677,49.31372124
3678,54.27440447
3679,38.48616599
3680,74.71942065
3681,49.68550049
3682,40.454261
3683,51.09425005
3684,57.84574019
3685,49.15439855
3686,41.54757861
3687,38.6742789
3688,40.43786889
3689,51.31586093
3690,58.88883969
3691,60.24143024
3692,80.52941079
3693,53.67767334
3694,38.65517451
3695,51.57301387
3696,60.24907199
3697,49.73135102
3698,44.24457126
3699,50.81914688
3700,52.09531989
3701,59.67488647
3702,57.10949541
3703,51.95012656
3704,59.90519304
3705,51.60743213
3706,52.30164727
3707,48.41675056
3708,41.56709606
3709,50.92613145
3710,51.82785848
3711,60.23378849
3712,58.06353019
3713,42.37365653
3714,37.21823916
3715,53.98311573
3716,39.24686378
3717,36.6221823
3718,40.40841047
3719,31.94261297
3720,51.32138267
3721,0
3722,48.54687907
3723,47.09112482
3724,39.09402869
3725,41.05795961
3726,40.07981503
3727,84.63130478
3728,63.16940676
